vertex_index,old_full_qmi_raw_score,archived_raw_score,new_dynamics_raw_score,dynamics_score_from_qmi_block,absolute_difference,relative_difference,old_processed_score,new_processed_score,old_anchor,new_anchor,old_tier,new_tier
161,12818.229756795152,12818.229756795152,12818.229756795123,12818.229756795152,2.9103830456733704e-11,2.270503104479407e-15,0.6322593495578086,0.6322593495578085,False,False,2,2
162,12814.123415412512,12814.123415412512,12814.123415412487,12814.123415412507,2.546585164964199e-11,1.9873268599093008e-15,0.6321048607118973,0.6321048607118973,False,False,2,2
163,12814.110307434523,12814.110307434523,12814.110307434496,12814.110307434526,2.7284841053187847e-11,2.1292809565840603e-15,0.632104367459422,0.632104367459422,False,False,2,2
164,12165.566282409774,12165.566282409774,12165.566282409742,12165.566282409773,3.2741809263825417e-11,2.6913510233524345e-15,0.6068720227293118,0.6068720227293114,False,False,2,2
165,12165.550373667234,12165.550373667234,12165.550373667214,12165.550373667242,2.000888343900442e-11,1.6447166650441364e-15,0.6068713830248387,0.6068713830248387,False,False,2,2
166,12158.935766623517,12158.935766623517,12158.93576662349,12158.935766623521,2.7284841053187847e-11,2.244015559987182e-15,0.6066053136677216,0.6066053136677214,False,False,1,1
167,12158.9194049009,12158.9194049009,12158.91940490087,12158.919404900902,3.092281986027956e-11,2.54322105694816e-15,0.6066046553021566,0.6066046553021561,False,False,1,1
168,12818.241670102087,12818.241670102087,12818.24167010205,12818.241670102081,3.637978807091713e-11,2.838126242834942e-15,0.6322597976660542,0.6322597976660538,False,False,2,2
169,12818.228785563644,12818.228785563644,12818.228785563619,12818.228785563646,2.546585164964199e-11,1.9866903669501173e-15,0.6322593130257914,0.6322593130257914,False,False,2,2
170,12814.122446110063,12814.122446110063,12814.122446110036,12814.122446110063,2.7284841053187847e-11,2.129278939539914e-15,0.6321048242371232,0.6321048242371232,False,False,2,2
171,12814.109339965844,12814.109339965844,12814.109339965811,12814.109339965844,3.2741809263825417e-11,2.5551373408144098e-15,0.6321043310536038,0.6321043310536034,False,False,2,2
172,12165.565285830855,12165.565285830855,12165.565285830822,12165.565285830857,3.2741809263825417e-11,2.691351243822559e-15,0.6068719826560312,0.6068719826560307,False,False,2,2
173,12165.549378946058,12165.549378946058,12165.549378946022,12165.549378946056,3.637978807091713e-11,2.9903941809546815e-15,0.6068713430261943,0.6068713430261936,False,False,2,2
174,12158.934773908808,12158.934773908808,12158.934773908784,12158.934773908812,2.3646862246096134e-11,1.944813644106278e-15,0.6066052737227426,0.6066052737227425,False,False,1,1
175,12158.918414068705,12158.918414068705,12158.918414068678,12158.918414068701,2.7284841053187847e-11,2.244018762525572e-15,0.6066046154328597,0.6066046154328594,False,False,1,1
176,12818.235409944458,12818.235409944458,12818.235409944431,12818.235409944456,2.7284841053187847e-11,2.1285957216872547e-15,0.6322595621959655,0.6322595621959655,False,False,2,2
177,12818.222526031306,12818.222526031306,12818.222526031279,12818.222526031306,2.7284841053187847e-11,2.1285978611915704e-15,0.6322590775789121,0.6322590775789121,False,False,2,2
178,12814.116158686353,12814.116158686353,12814.116158686335,12814.116158686353,1.8189894035458565e-11,1.4195199895334267e-15,0.6321045876417813,0.6321045876417817,False,False,2,2
179,12814.103053166778,12814.103053166778,12814.103053166758,12814.103053166786,2.000888343900442e-11,1.5614735854695332e-15,0.63210409448145,0.6321040944814502,False,False,2,2
180,12165.552307074611,12165.552307074611,12165.552307074578,12165.55230707461,3.2741809263825417e-11,2.691354115076644e-15,0.6068714607688985,0.6068714607688981,False,False,2,2
181,12165.536401766158,12165.536401766158,12165.536401766138,12165.536401766161,2.000888343900442e-11,1.644718553971824e-15,0.6068708212015987,0.6068708212015987,False,False,2,2
182,12158.921726170583,12158.921726170583,12158.921726170556,12158.921726170583,2.7284841053187847e-11,2.2440181512527203e-15,0.6066047487058379,0.6066047487058375,False,False,1,1
183,12158.905367913258,12158.905367913258,12158.905367913227,12158.905367913256,3.092281986027956e-11,2.5432239929988543e-15,0.6066040904787646,0.6066040904787641,False,False,1,1
184,12818.234436939585,12818.234436939585,12818.234436939558,12818.23443693958,2.7284841053187847e-11,2.128595883264422e-15,0.6322595255972658,0.6322595255972658,False,False,2,2
185,12818.22155484533,12818.22155484533,12818.221554845304,12818.221554845337,2.546585164964199e-11,1.9866914876358818e-15,0.6322590410485806,0.6322590410485806,False,False,2,2
186,12814.115189429926,12814.115189429926,12814.11518942991,12814.115189429936,1.6370904631912708e-11,1.2775680872150032e-15,0.632104551168712,0.6321045511687124,False,False,2,2
187,12814.102085744116,12814.102085744116,12814.102085744089,12814.102085744122,2.7284841053187847e-11,2.1292823227577253e-15,0.6321040580773363,0.6321040580773363,False,False,2,2
188,12165.55131056103,12165.55131056103,12165.551310561004,12165.551310561032,2.546585164964199e-11,2.093275594303305e-15,0.6068714206981878,0.6068714206981876,False,False,2,2
189,12165.53540711031,12165.53540711031,12165.535407110285,12165.535407110312,2.546585164964199e-11,2.0932783307472133e-15,0.6068707812055241,0.6068707812055238,False,False,2,2
190,12158.920733522235,12158.920733522235,12158.920733522204,12158.920733522233,3.092281986027956e-11,2.5432207790470345e-15,0.6066047087634716,0.6066047087634712,False,False,1,1
191,12158.904377147415,12158.904377147415,12158.904377147384,12158.904377147417,3.092281986027956e-11,2.5432242002329427e-15,0.6066040506120803,0.6066040506120799,False,False,1,1
192,12818.765716846869,12818.765716846869,12818.765716846852,12818.765716846872,1.6370904631912708e-11,1.2771045975508777e-15,0.6322795086692267,0.632279508669227,False,False,2,2
193,12818.666918977777,12818.666918977777,12818.666918977744,12818.666918977768,3.2741809263825417e-11,2.55422888126938e-15,0.6322757926595801,0.6322757926595799,False,False,2,2
194,12814.651951039681,12814.651951039681,12814.651951039657,12814.65195103968,2.3646862246096134e-11,1.845298829530646e-15,0.6321247489269307,0.6321247489269308,False,False,2,2
195,12814.552207073451,12814.552207073451,12814.552207073428,12814.552207073448,2.3646862246096134e-11,1.8453131926875606e-15,0.6321209957533601,0.6321209957533602,False,False,2,2
196,12166.067933869665,12166.067933869665,12166.067933869635,12166.06793386967,2.9103830456733704e-11,2.3922133769868437e-15,0.6068921940400274,0.606892194040027,False,False,2,2
197,12165.97555078842,12165.97555078842,12165.975550788393,12165.975550788426,2.7284841053187847e-11,2.2427170710054273e-15,0.6068884794114826,0.6068884794114824,False,False,2,2
198,12159.446050910658,12159.446050910658,12159.446050910625,12159.446050910654,3.2741809263825417e-11,2.6927056649404914e-15,0.6066258460140125,0.6066258460140119,False,False,2,2
199,12159.35225964963,12159.35225964963,12159.3522596496,12159.352259649626,2.9103830456733704e-11,2.3935346090197346e-15,0.6066220722085476,0.6066220722085472,False,False,2,2
200,12818.764746853154,12818.764746853154,12818.764746853132,12818.764746853152,2.1827872842550278e-11,1.7028062589188827e-15,0.6322794721857681,0.6322794721857683,False,False,2,2
201,12818.665946669174,12818.665946669174,12818.665946669153,12818.665946669173,2.1827872842550278e-11,1.702819383340126e-15,0.6322757560886842,0.6322757560886845,False,False,2,2
202,12814.650984799431,12814.650984799431,12814.650984799404,12814.650984799426,2.7284841053187847e-11,2.12919111769433e-15,0.6321247125693525,0.6321247125693525,False,False,2,2
203,12814.551238503114,12814.551238503114,12814.551238503092,12814.551238503118,2.1827872842550278e-11,1.7033661527658789e-15,0.6321209593077339,0.632120959307734,False,False,2,2
204,12166.066940533945,12166.066940533945,12166.066940533918,12166.06694053395,2.7284841053187847e-11,2.2427002240372654e-15,0.6068921540992078,0.6068921540992076,False,False,2,2
205,12165.974555069091,12165.974555069091,12165.97455506906,12165.974555069091,3.092281986027956e-11,2.5417462218343385e-15,0.6068884393744428,0.6068884393744424,False,False,2,2
206,12159.445061455797,12159.445061455797,12159.44506145578,12159.445061455808,1.6370904631912708e-11,1.3463529420274951e-15,0.6066258062022816,0.6066258062022818,False,False,2,2
207,12159.351267784583,12159.351267784583,12159.351267784548,12159.351267784576,3.456079866737127e-11,2.842322580065425e-15,0.6066220322994575,0.6066220322994571,False,False,2,2
208,12818.758492149529,12818.758492149529,12818.758492149502,12818.758492149535,2.7284841053187847e-11,2.1285088622191956e-15,0.6322792369334138,0.6322792369334137,False,False,2,2
209,12818.659690419685,12818.659690419685,12818.659690419656,12818.659690419685,2.9103830456733704e-11,2.270426952553012e-15,0.6322755207758087,0.6322755207758086,False,False,2,2
210,12814.644702900587,12814.644702900587,12814.644702900563,12814.644702900589,2.3646862246096134e-11,1.8452998732570152e-15,0.63212447619469,0.6321244761946903,False,False,2,2
211,12814.544955046635,12814.544955046635,12814.54495504661,12814.544955046633,2.546585164964199e-11,1.9872614859892477e-15,0.6321207228720487,0.6321207228720487,False,False,2,2
212,12166.053970477717,12166.053970477717,12166.053970477687,12166.053970477722,2.9103830456733704e-11,2.3922161226111102e-15,0.6068916325886708,0.6068916325886705,False,False,2,2
213,12165.961581952917,12165.961581952917,12165.961581952888,12165.961581952915,2.9103830456733704e-11,2.3922342891421385e-15,0.6068879177359396,0.6068879177359393,False,False,2,2
214,12159.432022612551,12159.432022612551,12159.43202261253,12159.432022612553,2.1827872842550278e-11,1.7951391810043102e-15,0.6066252815706782,0.6066252815706781,False,False,2,2
215,12159.338225839008,12159.338225839008,12159.338225838988,12159.338225839008,2.000888343900442e-11,1.6455569429333631e-15,0.6066215075379943,0.6066215075379943,False,False,1,1
216,12818.757522201242,12818.757522201242,12818.757522201215,12818.757522201238,2.7284841053187847e-11,2.1285090232756413e-15,0.6322792004516369,0.6322792004516369,False,False,2,2
217,12818.65871815654,12818.65871815654,12818.658718156514,12818.658718156545,2.546585164964199e-11,1.986623734164307e-15,0.6322754842065955,0.6322754842065955,False,False,2,2
218,12814.643736706243,12814.643736706243,12814.64373670622,12814.64373670624,2.1827872842550278e-11,1.7033538575892326e-15,0.6321244398388123,0.6321244398388125,False,False,2,2
219,12814.543986522225,12814.543986522225,12814.5439865222,12814.543986522225,2.546585164964199e-11,1.987261636186653e-15,0.6321206864281235,0.6321206864281236,False,False,2,2
220,12166.052977207179,12166.052977207179,12166.052977207157,12166.052977207175,2.1827872842550278e-11,1.7941622384387357e-15,0.6068915926504151,0.606891592650415,False,False,2,2
221,12165.960586298788,12165.960586298788,12165.960586298763,12165.960586298786,2.546585164964199e-11,2.0932051743058774e-15,0.6068878777014642,0.606887877701464,False,False,2,2
222,12159.431033223906,12159.431033223906,12159.431033223878,12159.43103322391,2.7284841053187847e-11,2.243924158839005e-15,0.6066252417615545,0.6066252417615542,False,False,2,2
223,12159.337234040186,12159.337234040186,12159.337234040158,12159.337234040184,2.7284841053187847e-11,2.243941468849442e-15,0.6066214676315116,0.6066214676315114,False,False,1,1
224,12818.766514211424,12818.766514211424,12818.766514211396,12818.766514211418,2.7284841053187847e-11,2.1285075301854296e-15,0.6322795386597448,0.6322795386597448,False,False,2,2
225,12818.667714214336,12818.667714214336,12818.667714214314,12818.667714214342,2.1827872842550278e-11,1.7028191485411417e-15,0.6322758225703622,0.6322758225703624,False,False,2,2
226,12814.652979520315,12814.652979520315,12814.652979520284,12814.652979520311,3.092281986027956e-11,2.4130828911012057e-15,0.6321247876264791,0.6321247876264788,False,False,2,2
227,12814.553233134346,12814.553233134346,12814.553233134324,12814.553233134347,2.1827872842550278e-11,1.7033658876308198e-15,0.6321210343622526,0.6321210343622528,False,False,2,2
228,12166.0687850152,12166.0687850152,12166.068785015172,12166.0687850152,2.9103830456733704e-11,2.392213209626148e-15,0.6068922282635496,0.6068922282635492,False,False,2,2
229,12165.976399637835,12165.976399637835,12165.976399637799,12165.976399637831,3.637978807091713e-11,2.9902892193675557e-15,0.6068885135430031,0.6068885135430024,False,False,2,2
230,12159.447225533891,12159.447225533891,12159.447225533859,12159.447225533893,3.2741809263825417e-11,2.6927054048205554e-15,0.6066258932761774,0.606625893276177,False,False,2,2
231,12159.353431568577,12159.353431568577,12159.353431568545,12159.353431568574,3.2741809263825417e-11,2.692726175622125e-15,0.6066221193623553,0.6066221193623548,False,False,2,2
232,12818.765544240916,12818.765544240916,12818.765544240892,12818.765544240916,2.3646862246096134e-11,1.8447066657459817e-15,0.6322795021771621,0.6322795021771621,False,False,2,2
233,12818.66674192893,12818.66674192893,12818.666741928899,12818.666741928926,3.092281986027956e-11,2.4123273100729937e-15,0.6322757860003417,0.6322757860003416,False,False,2,2
234,12814.652013306119,12814.652013306119,12814.652013306099,12814.65201330612,2.000888343900442e-11,1.5614066943236662e-15,0.6321247512698851,0.6321247512698853,False,False,2,2
235,12814.55226459004,12814.55226459004,12814.552264590015,12814.552264590046,2.546585164964199e-11,1.987260352436253e-15,0.6321209979176097,0.6321209979176099,False,False,2,2
236,12166.067791703172,12166.067791703172,12166.067791703143,12166.067791703172,2.9103830456733704e-11,2.392213404941035e-15,0.6068921883236861,0.6068921883236857,False,False,2,2
237,12165.975403942157,12165.975403942157,12165.975403942139,12165.97540394215,1.8189894035458565e-11,1.4951447320503763e-15,0.6068884735069178,0.6068884735069178,False,False,2,2
238,12159.446236106573,12159.446236106573,12159.44623610654,12159.446236106569,3.2741809263825417e-11,2.6927056239289126e-15,0.6066258534655595,0.6066258534655591,False,False,2,2
239,12159.352439731028,12159.352439731028,12159.352439730996,12159.352439731023,3.2741809263825417e-11,2.6927263952676153e-15,0.6066220794543764,0.606622079454376,False,False,2,2
240,12818.759289451611,12818.759289451611,12818.75928945158,12818.759289451613,3.092281986027956e-11,2.4123098938073937e-15,0.6322792669216042,0.6322792669216041,False,False,2,2
241,12818.660485593886,12818.660485593886,12818.660485593853,12818.66048559388,3.2741809263825417e-11,2.5542301631767177e-15,0.6322755506842674,0.6322755506842672,False,False,2,2
242,12814.645731312048,12814.645731312048,12814.645731312019,12814.64573131205,2.9103830456733704e-11,2.2711381232818412e-15,0.6321245148916643,0.6321245148916641,False,False,2,2
243,12814.545981038447,12814.545981038447,12814.545981038424,12814.545981038447,2.3646862246096134e-11,1.8453140892456242e-15,0.6321207614783704,0.6321207614783705,False,False,2,2
244,12166.054821538271,12166.054821538271,12166.054821538246,12166.054821538279,2.546585164964199e-11,2.0931889608583976e-15,0.6068916668088249,0.6068916668088247,False,False,2,2
245,12165.962430717478,12165.962430717478,12165.962430717449,12165.96243071748,2.9103830456733704e-11,2.392234122246696e-15,0.6068879518640969,0.6068879518640966,False,False,2,2
246,12159.433197140595,12159.433197140595,12159.433197140563,12159.433197140586,3.2741809263825417e-11,2.6927085114070086e-15,0.6066253288290808,0.6066253288290804,False,False,2,2
247,12159.339397662887,12159.339397662887,12159.339397662869,12159.339397662883,1.8189894035458565e-11,1.4959607130429136e-15,0.6066215546880444,0.6066215546880445,False,False,1,1
248,12818.758319526532,12818.758319526532,12818.758319526516,12818.75831952654,1.6370904631912708e-11,1.2771053345295752e-15,0.6322792304407032,0.6322792304407037,False,False,2,2
249,12818.65951335392,12818.65951335392,12818.65951335389,12818.659513353929,2.9103830456733704e-11,2.2704269839147067e-15,0.6322755141159291,0.6322755141159291,False,False,2,2
250,12814.644765143761,12814.644765143761,12814.64476514374,12814.644765143768,2.1827872842550278e-11,1.7033537208868077e-15,0.6321244785367708,0.632124478536771,False,False,2,2
251,12814.545012540077,12814.545012540077,12814.545012540053,12814.545012540078,2.3646862246096134e-11,1.845314228710871e-15,0.6321207250354288,0.632120725035429,False,False,2,2
252,12166.053828291437,12166.053828291437,12166.053828291413,12166.053828291431,2.3646862246096134e-11,1.9436756223375207e-15,0.6068916268715258,0.6068916268715256,False,False,2,2
253,12165.961435087022,12165.961435087022,12165.961435086987,12165.961435087016,3.456079866737127e-11,2.8407782526497928e-15,0.6068879118305769,0.6068879118305763,False,False,2,2
254,12159.432207779471,12159.432207779471,12159.432207779437,12159.432207779473,3.456079866737127e-11,2.842303659973502e-15,0.6066252890210693,0.6066252890210688,False,False,2,2
255,12159.338405891565,12159.338405891565,12159.338405891538,12159.338405891562,2.7284841053187847e-11,2.2439412525904797e-15,0.606621514782673,0.6066215147826728,False,False,1,1
256,3229.005342831123,3229.005342831123,3229.005342831193,3229.005342831122,7.003109203651547e-11,2.1688131359706016e-14,0.019359812968497203,0.019359812968497647,False,False,0,0
257,3228.9986944088114,3228.9986944088114,3228.998694408881,3228.9986944088114,6.957634468562901e-11,2.1547343703205198e-14,0.019359146103900438,0.01935914610390077,False,False,0,0
258,3037.8443605432694,3037.8443605432694,3037.844360543339,3037.844360543272,6.957634468562901e-11,2.2903195960040826e-14,0.0,0.0,True,True,0,0
259,3037.8380928381966,3037.8380928381966,3037.838092838266,3037.8380928381976,6.957634468562901e-11,2.2903243214197605e-14,0.0,0.0,True,True,0,0
260,3228.9032425973237,3228.9032425973237,3228.9032425973905,3228.9032425973223,6.684786058031023e-11,2.070296182877767e-14,0.01934957183752961,0.019349571837529722,False,False,0,0
261,3228.896545124697,3228.896545124697,3228.896545124764,3228.8965451246963,6.730260793119669e-11,2.0843841538625737e-14,0.019348900045963457,0.01934890004596368,False,False,0,0
262,3037.7507545453736,3037.7507545453736,3037.75075454544,3037.7507545453755,6.639311322942376e-11,2.1856010777078592e-14,0.0,0.0,True,True,0,0
263,3037.744437609821,3037.744437609821,3037.744437609886,3037.744437609822,6.502887117676437e-11,2.1406959180519293e-14,0.0,0.0,True,True,0,0
264,3229.0053409464626,3229.0053409464626,3229.005340946532,3229.005340946461,6.957634468562901e-11,2.1547299350466172e-14,0.019359812779457863,0.019359812779458307,False,False,0,0
265,3228.9986924747186,3228.9986924747186,3228.9986924747886,3228.9986924747177,7.003109203651547e-11,2.1688176027981547e-14,0.01935914590990273,0.019359145909903175,False,False,0,0
266,3037.844388370321,3037.844388370321,3037.8443883703867,3037.8443883703217,6.548361852765083e-11,2.155594894140667e-14,0.0,0.0,True,True,0,0
267,3037.838120683232,3037.838120683232,3037.8381206833,3037.8381206832332,6.821210263296962e-11,2.245415980810284e-14,0.0,0.0,True,True,0,0
268,3228.903240666934,3228.903240666934,3228.9032406670012,3228.903240666932,6.730260793119669e-11,2.0843798316264766e-14,0.019349571643901498,0.01934957164390161,False,False,0,0
269,3228.8965431447423,3228.8965431447423,3228.896543144812,3228.8965431447427,6.957634468562901e-11,2.154802538760332e-14,0.019348899847363654,0.019348899847363987,False,False,0,0
270,3037.75078223009,3037.75078223009,3037.750782230154,3037.7507822300895,6.411937647499144e-11,2.110751706495107e-14,0.0,0.0,True,True,0,0
271,3037.744465312766,3037.744465312766,3037.744465312833,3037.7444653127673,6.730260793119669e-11,2.2155454054712838e-14,0.0,0.0,True,True,0,0
272,3229.005095774797,3229.005095774797,3229.005095774866,3229.0050957747976,6.866684998385608e-11,2.1265636921324854e-14,0.019359788187721327,0.01935978818772155,False,False,0,0
273,3228.9984470002987,3228.9984470002987,3228.998447000368,3228.9984470002996,6.912159733474255e-11,2.140651303160403e-14,0.019359121287781833,0.019359121287782166,False,False,0,0
274,3037.8442496931193,3037.8442496931193,3037.844249693187,3037.8442496931198,6.775735528208315e-11,2.230442040895495e-14,0.0,0.0,True,True,0,0
275,3037.8379817111154,3037.8379817111154,3037.83798171118,3037.8379817111154,6.45741238258779e-11,2.1256605590764267e-14,0.0,0.0,True,True,0,0
276,3228.9030210894934,3228.9030210894934,3228.903021089562,3228.9030210894925,6.866684998385608e-11,2.1266309187782642e-14,0.019349549619142037,0.01934954961914226,False,False,0,0
277,3228.896323286591,3228.896323286591,3228.8963232866604,3228.896323286591,6.957634468562901e-11,2.1548026854825728e-14,0.019348877794432284,0.019348877794432617,False,False,0,0
278,3037.750660868026,3037.750660868026,3037.75066086809,3037.7506608680255,6.411937647499144e-11,2.110751790822365e-14,0.0,0.0,True,True,0,0
279,3037.744343678578,3037.744343678578,3037.744343678642,3037.7443436785775,6.411937647499144e-11,2.1107561802697417e-14,0.0,0.0,True,True,0,0
280,3229.005093886836,3229.005093886836,3229.005093886903,3229.0050938868353,6.684786058031023e-11,2.0702308803063037e-14,0.01935978799835103,0.01935978799835103,False,False,0,0
281,3228.998445062898,3228.998445062898,3228.9984450629686,3228.9984450629,7.048583938740194e-11,2.1829010012430465e-14,0.01935912109345239,0.019359121093452836,False,False,0,0
282,3037.844277515811,3037.844277515811,3037.844277515879,3037.8442775158132,6.821210263296962e-11,2.2454114300008935e-14,0.0,0.0,True,True,0,0
283,3037.838009551784,3037.838009551784,3037.8380095518514,3037.838009551783,6.730260793119669e-11,2.215477182113648e-14,0.0,0.0,True,True,0,0
284,3228.9030191559045,3228.9030191559045,3228.9030191559723,3228.903019155904,6.775735528208315e-11,2.0984636230974435e-14,0.019349549425192958,0.01934954942519318,False,False,0,0
285,3228.8963213034303,3228.8963213034303,3228.8963213035004,3228.8963213034313,7.003109203651547e-11,2.1688863644975765e-14,0.01934887759551085,0.019348877595511182,False,False,0,0
286,3037.7506885486596,3037.7506885486596,3037.7506885487223,3037.750688548659,6.275513442233205e-11,2.065842159427282e-14,0.0,0.0,True,True,0,0
287,3037.7443713774383,3037.7443713774383,3037.7443713775037,3037.7443713774364,6.548361852765083e-11,2.1556658665770635e-14,0.0,0.0,True,True,0,0
288,3229.0050607086164,3229.0050607086164,3229.005060708686,3229.005060708616,6.957634468562901e-11,2.1547301220506212e-14,0.01935978467043764,0.019359784670437974,False,False,0,0
289,3228.99841223778,3228.99841223778,3228.9984122378473,3228.9984122377796,6.730260793119669e-11,2.084318396569072e-14,0.01935911780095434,0.01935911780095456,False,False,0,0
290,3037.8484498064454,3037.8484498064454,3037.8484498065113,3037.8484498064463,6.59383658785373e-11,2.170561401202785e-14,0.0,0.0,True,True,0,0
291,3037.8421861990273,3037.8421861990273,3037.842186199094,3037.8421861990278,6.684786058031023e-11,2.2005047162752498e-14,0.0,0.0,True,True,0,0
292,3228.9029606614013,3228.9029606614013,3228.9029606614736,3228.9029606614026,7.23048287909478e-11,2.2393001484360314e-14,0.01934954355788998,0.019349543557890536,False,False,0,0
293,3228.8962631446484,3228.8962631446484,3228.8962631447203,3228.896263144649,7.185008144006133e-11,2.225221115344361e-14,0.019348871761878383,0.01934887176187894,False,False,0,0
294,3037.7548541895235,3037.7548541895235,3037.754854189592,3037.7548541895235,6.866684998385608e-11,2.2604473790619594e-14,0.0,0.0,True,True,0,0
295,3037.7485413735376,3037.7485413735376,3037.748541373602,3037.7485413735367,6.45741238258779e-11,2.1257231448353828e-14,0.0,0.0,True,True,0,0
296,3229.0050588208424,3229.0050588208424,3229.00505882091,3229.0050588208414,6.775735528208315e-11,2.0983973096290268e-14,0.019359784481086106,0.019359784481086217,False,False,0,0
297,3228.99841030057,3228.99841030057,3228.998410300642,3228.9984103005704,7.185008144006133e-11,2.2251507219965337e-14,0.019359117606643994,0.01935911760664466,False,False,0,0
298,3037.848477682587,3037.848477682587,3037.848477682654,3037.848477682588,6.684786058031023e-11,2.2005001589580078e-14,0.0,0.0,True,True,0,0
299,3037.8422140932007,3037.8422140932007,3037.842214093269,3037.8422140932007,6.821210263296962e-11,2.2454129551731664e-14,0.0,0.0,True,True,0,0
300,3228.90295872794,3228.90295872794,3228.9029587280093,3228.902958727941,6.912159733474255e-11,2.140714608591775e-14,0.01934954336395378,0.019349543363954003,False,False,0,0
301,3228.8962611616234,3228.8962611616234,3228.8962611616935,3228.8962611616216,7.003109203651547e-11,2.1688864048955127e-14,0.019348871562970493,0.019348871562970937,False,False,0,0
302,3037.754881923228,3037.754881923228,3037.7548819232943,3037.7548819232284,6.639311322942376e-11,2.1855981081458514e-14,0.0,0.0,True,True,0,0
303,3037.7485691255224,3037.7485691255224,3037.748569125588,3037.7485691255233,6.548361852765083e-11,2.15566288774519e-14,0.0,0.0,True,True,0,0
304,3229.0048136972437,3229.0048136972437,3229.0048136973146,3229.0048136972455,7.09405867382884e-11,2.1969799003507567e-14,0.019359759894170048,0.019359759894170603,False,False,0,0
305,3228.9981648743114,3228.9981648743114,3228.9981648743815,3228.9981648743105,7.003109203651547e-11,2.168817957170933e-14,0.019359092989353233,0.019359092989353677,False,False,0,0
306,3037.8483390413103,3037.8483390413103,3037.8483390413767,3037.8483390413103,6.639311322942376e-11,2.1855308698647798e-14,0.0,0.0,True,True,0,0
307,3037.842075157072,3037.842075157072,3037.842075157139,3037.842075157074,6.684786058031023e-11,2.2005047967100917e-14,0.0,0.0,True,True,0,0
308,3228.902739195685,3228.902739195685,3228.9027391957543,3228.902739195686,6.912159733474255e-11,2.1407147541384028e-14,0.019349521343725917,0.01934952134372625,False,False,0,0
309,3228.896041348743,3228.896041348743,3228.8960413488144,3228.896041348744,7.139533408917487e-11,2.2111375892842534e-14,0.01934884951457938,0.019348849514579936,False,False,0,0
310,3037.7547605922946,3037.7547605922946,3037.7547605923587,3037.754760592294,6.411937647499144e-11,2.110748942172285e-14,0.0,0.0,True,True,0,0
311,3037.748447522516,3037.748447522516,3037.748447522582,3037.7484475225147,6.59383658785373e-11,2.1706328558018998e-14,0.0,0.0,True,True,0,0
312,3229.0048118061713,3229.0048118061713,3229.004811806238,3229.0048118061713,6.684786058031023e-11,2.0702310611583425e-14,0.019359759704487667,0.019359759704487667,False,False,0,0
313,3228.998162933797,3228.998162933797,3228.9981629338668,3228.998162933798,6.957634468562901e-11,2.15473472497773e-14,0.019359092794711485,0.01935909279471182,False,False,0,0
314,3037.8483669130937,3037.8483669130937,3037.84836691316,3037.8483669130937,6.639311322942376e-11,2.185530849812876e-14,0.0,0.0,True,True,0,0
315,3037.842103046879,3037.842103046879,3037.842103046945,3037.8421030468785,6.59383658785373e-11,2.1705659360110042e-14,0.0,0.0,True,True,0,0
316,3228.9027372590253,3228.9027372590253,3228.9027372590945,3228.902737259024,6.912159733474255e-11,2.1407147554223796e-14,0.019349521149468862,0.019349521149469195,False,False,0,0
317,3228.896039362512,3228.896039362512,3228.896039362582,3228.8960393625125,7.003109203651547e-11,2.1688865538805128e-14,0.01934884931534997,0.019348849315350414,False,False,0,0
318,3037.754788321914,3037.754788321914,3037.7547883219804,3037.754788321915,6.639311322942376e-11,2.185598175489949e-14,0.0,0.0,True,True,0,0
319,3037.7484752704117,3037.7484752704117,3037.7484752704777,3037.748475270412,6.59383658785373e-11,2.1706328359745524e-14,0.0,0.0,True,True,0,0
320,3229.029410680616,3229.029410680616,3229.0294106806864,3229.029410680617,7.048583938740194e-11,2.1828800677459103e-14,0.019362227070788274,0.019362227070788718,False,False,0,0
321,3229.0325078328465,3229.0325078328465,3229.032507832916,3229.0325078328456,6.957634468562901e-11,2.1547118066124216e-14,0.019362537727206197,0.01936253772720653,False,False,0,0
322,3037.874747109458,3037.874747109458,3037.8747471095203,3037.8747471094557,6.230038707144558e-11,2.050788536647971e-14,0.0,0.0,True,True,0,0
323,3037.8763039256874,3037.8763039256874,3037.8763039257537,3037.8763039256855,6.639311322942376e-11,2.185510751166069e-14,1.5724040303144449e-07,1.5724040280939988e-07,False,False,0,0
324,3228.9274071933605,3228.9274071933605,3228.9274071934283,3228.927407193359,6.775735528208315e-11,2.0984477734350056e-14,0.019351995669189548,0.01935199566918977,False,False,0,0
325,3228.9305310844334,3228.9305310844334,3228.9305310845048,3228.930531084433,7.139533408917487e-11,2.211113971076833e-14,0.019352309010886026,0.01935230901088658,False,False,0,0
326,3037.7812602672016,3037.7812602672016,3037.7812602672675,3037.781260267203,6.59383658785373e-11,2.1706094096036383e-14,0.0,0.0,True,True,0,0
327,3037.782840035192,3037.782840035192,3037.7828400352582,3037.782840035194,6.639311322942376e-11,2.1855779930817293e-14,0.0,0.0,True,True,0,0
328,3229.029408069402,3229.029408069402,3229.029408069472,3229.029408069403,7.003109203651547e-11,2.1687969722884842e-14,0.01936222680887334,0.019362226808873784,False,False,0,0
329,3229.0325054285604,3229.0325054285604,3229.0325054286295,3229.0325054285618,6.912159733474255e-11,2.140628724502951e-14,0.019362537486046882,0.019362537486047215,False,False,0,0
