vertex_index,old_full_qmi_raw_score,archived_raw_score,new_dynamics_raw_score,dynamics_score_from_qmi_block,absolute_difference,relative_difference,old_processed_score,new_processed_score,old_anchor,new_anchor,old_tier,new_tier
137,3724.486540071603,3724.486540071603,3724.4865400715657,3724.486540071603,3.728928277269006e-11,1.0011925770571632e-14,0.6333050960208135,0.6333050960208138,False,False,2,2
138,3713.277317313149,3713.277317313149,3713.2773173131104,3713.277317313152,3.865352482534945e-11,1.0409544324935672e-14,0.632070236435075,0.632070236435075,False,False,2,2
139,3713.2880971999966,3713.2880971999966,3713.288097199954,3713.288097199996,4.274625098332763e-11,1.1511697951893478e-14,0.6320714259924572,0.6320714259924568,False,False,2,2
140,3627.192132334901,3627.192132334901,3627.1921323348693,3627.1921323349043,3.183231456205249e-11,8.776021065518068e-15,0.6224470511316444,0.6224470511316451,False,False,2,2
141,3627.2010921304704,3627.2010921304704,3627.201092130438,3627.20109213047,3.228706191293895e-11,8.901370807091053e-15,0.6224480657024443,0.622448065702445,False,False,2,2
142,3599.369077030688,3599.369077030688,3599.3690770306507,3599.3690770306894,3.728928277269006e-11,1.0359949750819102e-14,0.6192832953359482,0.6192832953359482,False,False,1,1
143,3599.378498120868,3599.378498120868,3599.3784981208264,3599.3784981208664,4.1382008930668235e-11,1.1496987313857821e-14,0.6192843710812426,0.6192843710812422,False,False,1,1
144,3724.4722342500872,3724.4722342500872,3724.4722342500486,3724.4722342500877,3.865352482534945e-11,1.0378255600858906e-14,0.6333035226699475,0.6333035226699475,False,False,2,2
145,3724.4831836544745,3724.4831836544745,3724.4831836544354,3724.4831836544754,3.9108272176235914e-11,1.050032185616227e-14,0.633304726883458,0.633304726883458,False,False,2,2
146,3713.273819122195,3713.273819122195,3713.2738191221547,3713.2738191221943,4.0472514228895307e-11,1.0899415502426606e-14,0.6320698504098927,0.6320698504098925,False,False,2,2
147,3713.28459956593,3713.28459956593,3713.284599565888,3713.284599565929,4.18367562815547e-11,1.1266778820682172e-14,0.6320710400299754,0.6320710400299752,False,False,2,2
148,3627.185767664602,3627.185767664602,3627.1857676645695,3627.185767664603,3.228706191293895e-11,8.901408414415809e-15,0.6224463304206163,0.622446330420617,False,False,2,2
149,3627.1947283657323,3627.1947283657323,3627.1947283657023,3627.1947283657314,3.001332515850663e-11,8.274528225295869e-15,0.622447345095895,0.6224473450958959,False,False,2,2
150,3599.3613535388904,3599.3613535388904,3599.3613535388517,3599.3613535388913,3.865352482534945e-11,1.0738995346312012e-14,0.6192824134283175,0.6192824134283172,False,False,1,1
151,3599.3707758913833,3599.3707758913833,3599.3707758913442,3599.370775891383,3.9108272176235914e-11,1.0865308024997996e-14,0.6192834893202409,0.6192834893202408,False,False,1,1
152,3724.471716046736,3724.471716046736,3724.4717160467007,3724.4717160467367,3.54702933691442e-11,9.523577052907094e-15,0.6333034656779388,0.6333034656779393,False,False,2,2
153,3724.4826666454746,3724.4826666454746,3724.482666645438,3724.4826666454774,3.6834535421803594e-11,9.889839400160052e-15,0.6333046700229908,0.633304670022991,False,False,2,2
154,3713.273291596522,3713.273291596522,3713.2732915964853,3713.2732915965207,3.6834535421803594e-11,9.919694169875275e-15,0.6320697921974281,0.6320697921974283,False,False,2,2
155,3713.2840733660605,3713.2840733660605,3713.28407336602,3713.2840733660596,4.0472514228895307e-11,1.0899385403661648e-14,0.6320709819640011,0.6320709819640009,False,False,2,2
156,3627.1853211345133,3627.1853211345133,3627.185321134479,3627.1853211345133,3.410605131648481e-11,9.402897369968705e-15,0.6224462798571979,0.6224462798571984,False,False,2,2
157,3627.194282699964,3627.194282699964,3627.1942826999325,3627.194282699964,3.1377567211166024e-11,8.650644207513913e-15,0.6224472946304846,0.6224472946304853,False,False,2,2
